Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 737397, Episode: 762, Reward: -21.00, Epsilon: 0.345
Step: 738221, Episode: 763, Reward: -21.00, Epsilon: 0.345
Step: 739301, Episode: 764, Reward: -18.00, Epsilon: 0.344
Step: 740172, Episode: 765, Reward: -20.00, Epsilon: 0.343
Step: 741218, Episode: 766, Reward: -19.00, Epsilon: 0.342
Step: 742098, Episode: 767, Reward: -21.00, Epsilon: 0.341
Step: 743226, Episode: 768, Reward: -19.00, Epsilon: 0.340
Step: 744264, Episode: 769, Reward: -18.00, Epsilon: 0.339
Step: 745047, Episode: 770, Reward: -21.00, Epsilon: 0.338
Step: 746068, Episode: 771, Reward: -19.00, Epsilon: 0.338
Step: 747132, Episode: 772, Reward: -19.00, Epsilon: 0.337
Step: 748044, Episode: 773, Reward: -21.00, Epsilon: 0.336
Step: 748887, Episode: 774, Reward: -20.00, Epsilon: 0.335
Step: 749826, Episode: 775, Reward: -20.00, Epsilon: 0.334
Step: 750650, Episode: 776, Reward: -21.00, Epsilon: 0.333
Step: 751560, Episode: 777, Reward: -21.00, Epsilon: 0.333
Step: 752654, Episode: 778, Reward: -19.00, Epsilon: 0.332
Step: 753747, Episode: 779, Reward: -19.00, Epsilon: 0.331
Step: 754706, Episode: 780, Reward: -21.00, Epsilon: 0.330
Step: 755851, Episode: 781, Reward: -20.00, Epsilon: 0.329
Step: 756731, Episode: 782, Reward: -21.00, Epsilon: 0.328
Step: 757752, Episode: 783, Reward: -20.00, Epsilon: 0.327
Step: 758670, Episode: 784, Reward: -21.00, Epsilon: 0.326
Step: 759786, Episode: 785, Reward: -19.00, Epsilon: 0.325
Step: 760686, Episode: 786, Reward: -21.00, Epsilon: 0.324
Step: 761529, Episode: 787, Reward: -20.00, Epsilon: 0.324
Step: 762526, Episode: 788, Reward: -19.00, Epsilon: 0.323
Step: 763712, Episode: 789, Reward: -19.00, Epsilon: 0.322
Step: 764760, Episode: 790, Reward: -19.00, Epsilon: 0.321
Step: 765847, Episode: 791, Reward: -18.00, Epsilon: 0.320
Step: 766880, Episode: 792, Reward: -18.00, Epsilon: 0.319
Step: 767972, Episode: 793, Reward: -19.00, Epsilon: 0.318
Step: 768934, Episode: 794, Reward: -20.00, Epsilon: 0.317
Step: 769788, Episode: 795, Reward: -21.00, Epsilon: 0.316
Step: 770825, Episode: 796, Reward: -20.00, Epsilon: 0.315
Step: 771711, Episode: 797, Reward: -21.00, Epsilon: 0.314
Step: 772844, Episode: 798, Reward: -19.00, Epsilon: 0.313
Step: 774023, Episode: 799, Reward: -18.00, Epsilon: 0.312
Step: 775099, Episode: 800, Reward: -18.00, Epsilon: 0.311
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 800, Step 775099) ---
Avg Reward over 20 episodes: -20.05 (Duration: 17.09s)
--------------------------------------------------
Step: 776203, Episode: 801, Reward: -19.00, Epsilon: 0.310
Step: 777055, Episode: 802, Reward: -21.00, Epsilon: 0.310
Step: 778196, Episode: 803, Reward: -20.00, Epsilon: 0.309
Step: 779484, Episode: 804, Reward: -21.00, Epsilon: 0.307
Step: 780337, Episode: 805, Reward: -21.00, Epsilon: 0.307
Step: 781379, Episode: 806, Reward: -20.00, Epsilon: 0.306
Step: 782332, Episode: 807, Reward: -20.00, Epsilon: 0.305
Step: 783265, Episode: 808, Reward: -20.00, Epsilon: 0.304
Step: 784057, Episode: 809, Reward: -21.00, Epsilon: 0.303
Step: 785341, Episode: 810, Reward: -17.00, Epsilon: 0.302
Step: 786382, Episode: 811, Reward: -20.00, Epsilon: 0.301
Step: 787432, Episode: 812, Reward: -19.00, Epsilon: 0.300
Step: 788531, Episode: 813, Reward: -19.00, Epsilon: 0.299
Step: 789828, Episode: 814, Reward: -18.00, Epsilon: 0.298
Step: 791087, Episode: 815, Reward: -18.00, Epsilon: 0.297
Step: 792517, Episode: 816, Reward: -17.00, Epsilon: 0.296
Step: 793508, Episode: 817, Reward: -20.00, Epsilon: 0.295
Step: 794347, Episode: 818, Reward: -21.00, Epsilon: 0.294
Step: 795508, Episode: 819, Reward: -19.00, Epsilon: 0.293
Step: 796450, Episode: 820, Reward: -21.00, Epsilon: 0.292
Step: 797910, Episode: 821, Reward: -17.00, Epsilon: 0.291
Step: 799065, Episode: 822, Reward: -19.00, Epsilon: 0.290
Step: 800037, Episode: 823, Reward: -21.00, Epsilon: 0.289
Step: 800880, Episode: 824, Reward: -20.00, Epsilon: 0.288
Step: 801781, Episode: 825, Reward: -21.00, Epsilon: 0.287
Step: 802667, Episode: 826, Reward: -21.00, Epsilon: 0.287
Step: 804037, Episode: 827, Reward: -18.00, Epsilon: 0.285
Step: 805070, Episode: 828, Reward: -20.00, Epsilon: 0.284
Step: 806227, Episode: 829, Reward: -20.00, Epsilon: 0.283
Step: 807223, Episode: 830, Reward: -19.00, Epsilon: 0.282
Step: 808310, Episode: 831, Reward: -20.00, Epsilon: 0.282
Step: 809276, Episode: 832, Reward: -19.00, Epsilon: 0.281
Step: 810166, Episode: 833, Reward: -21.00, Epsilon: 0.280
Step: 811115, Episode: 834, Reward: -19.00, Epsilon: 0.279
Step: 812225, Episode: 835, Reward: -20.00, Epsilon: 0.278
Step: 813501, Episode: 836, Reward: -17.00, Epsilon: 0.277
Step: 814448, Episode: 837, Reward: -20.00, Epsilon: 0.276
Step: 815547, Episode: 838, Reward: -19.00, Epsilon: 0.275
Step: 816557, Episode: 839, Reward: -20.00, Epsilon: 0.274
Step: 817678, Episode: 840, Reward: -19.00, Epsilon: 0.273
Step: 818896, Episode: 841, Reward: -20.00, Epsilon: 0.272
Step: 820114, Episode: 842, Reward: -17.00, Epsilon: 0.271
Step: 821272, Episode: 843, Reward: -20.00, Epsilon: 0.270
Step: 822355, Episode: 844, Reward: -20.00, Epsilon: 0.269
Step: 823371, Episode: 845, Reward: -20.00, Epsilon: 0.268
Step: 824394, Episode: 846, Reward: -20.00, Epsilon: 0.267
Step: 825558, Episode: 847, Reward: -20.00, Epsilon: 0.266
Step: 826577, Episode: 848, Reward: -20.00, Epsilon: 0.265
Step: 827813, Episode: 849, Reward: -20.00, Epsilon: 0.264
Step: 828885, Episode: 850, Reward: -18.00, Epsilon: 0.263
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 850, Step 828885) ---
Avg Reward over 20 episodes: -19.60 (Duration: 17.56s)
--------------------------------------------------
Step: 830078, Episode: 851, Reward: -18.00, Epsilon: 0.262
Step: 831088, Episode: 852, Reward: -20.00, Epsilon: 0.261
Step: 831930, Episode: 853, Reward: -20.00, Epsilon: 0.260
Step: 832926, Episode: 854, Reward: -19.00, Epsilon: 0.259
Step: 834004, Episode: 855, Reward: -20.00, Epsilon: 0.258
Step: 835118, Episode: 856, Reward: -19.00, Epsilon: 0.257
Step: 836208, Episode: 857, Reward: -21.00, Epsilon: 0.256
Step: 837092, Episode: 858, Reward: -21.00, Epsilon: 0.256
Step: 838085, Episode: 859, Reward: -19.00, Epsilon: 0.255
Step: 839148, Episode: 860, Reward: -20.00, Epsilon: 0.254
Step: 839980, Episode: 861, Reward: -21.00, Epsilon: 0.253
Step: 841161, Episode: 862, Reward: -18.00, Epsilon: 0.252
Step: 842232, Episode: 863, Reward: -20.00, Epsilon: 0.251
Step: 843206, Episode: 864, Reward: -21.00, Epsilon: 0.250
Step: 844095, Episode: 865, Reward: -20.00, Epsilon: 0.249
Step: 845193, Episode: 866, Reward: -19.00, Epsilon: 0.248
Step: 846124, Episode: 867, Reward: -21.00, Epsilon: 0.247
Step: 847037, Episode: 868, Reward: -21.00, Epsilon: 0.247
Step: 848206, Episode: 869, Reward: -21.00, Epsilon: 0.246
Step: 849411, Episode: 870, Reward: -18.00, Epsilon: 0.245
Step: 850590, Episode: 871, Reward: -19.00, Epsilon: 0.243
Step: 851589, Episode: 872, Reward: -19.00, Epsilon: 0.243
Step: 852546, Episode: 873, Reward: -21.00, Epsilon: 0.242
Step: 853586, Episode: 874, Reward: -19.00, Epsilon: 0.241
Step: 854719, Episode: 875, Reward: -18.00, Epsilon: 0.240
Step: 855899, Episode: 876, Reward: -19.00, Epsilon: 0.239
Step: 856820, Episode: 877, Reward: -20.00, Epsilon: 0.238
Step: 857716, Episode: 878, Reward: -21.00, Epsilon: 0.237
Step: 858963, Episode: 879, Reward: -19.00, Epsilon: 0.236
Step: 859805, Episode: 880, Reward: -21.00, Epsilon: 0.235
Step: 860740, Episode: 881, Reward: -20.00, Epsilon: 0.234
Step: 861778, Episode: 882, Reward: -20.00, Epsilon: 0.233
Step: 862901, Episode: 883, Reward: -19.00, Epsilon: 0.232
Step: 863773, Episode: 884, Reward: -21.00, Epsilon: 0.232
Step: 865065, Episode: 885, Reward: -17.00, Epsilon: 0.230
Step: 866181, Episode: 886, Reward: -18.00, Epsilon: 0.229
Step: 867252, Episode: 887, Reward: -20.00, Epsilon: 0.228
Step: 868422, Episode: 888, Reward: -20.00, Epsilon: 0.227
Step: 869456, Episode: 889, Reward: -19.00, Epsilon: 0.226
Step: 870606, Episode: 890, Reward: -19.00, Epsilon: 0.225
Step: 871810, Episode: 891, Reward: -21.00, Epsilon: 0.224
Step: 872880, Episode: 892, Reward: -19.00, Epsilon: 0.223
Step: 874239, Episode: 893, Reward: -18.00, Epsilon: 0.222
Step: 875308, Episode: 894, Reward: -20.00, Epsilon: 0.221
Step: 876627, Episode: 895, Reward: -18.00, Epsilon: 0.220
Step: 877850, Episode: 896, Reward: -18.00, Epsilon: 0.219
Step: 879010, Episode: 897, Reward: -19.00, Epsilon: 0.218
Step: 880076, Episode: 898, Reward: -20.00, Epsilon: 0.217
Step: 881391, Episode: 899, Reward: -18.00, Epsilon: 0.216
Step: 882486, Episode: 900, Reward: -19.00, Epsilon: 0.215
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 900, Step 882486) ---
Avg Reward over 20 episodes: -18.90 (Duration: 19.93s)
--------------------------------------------------
Step: 883569, Episode: 901, Reward: -21.00, Epsilon: 0.214
Step: 884702, Episode: 902, Reward: -19.00, Epsilon: 0.213
Step: 885766, Episode: 903, Reward: -20.00, Epsilon: 0.212
Step: 886984, Episode: 904, Reward: -18.00, Epsilon: 0.211
Step: 887995, Episode: 905, Reward: -19.00, Epsilon: 0.210
Step: 889119, Episode: 906, Reward: -21.00, Epsilon: 0.209
Step: 890260, Episode: 907, Reward: -19.00, Epsilon: 0.208
Step: 891401, Episode: 908, Reward: -19.00, Epsilon: 0.207
Step: 892492, Episode: 909, Reward: -19.00, Epsilon: 0.206
Step: 893576, Episode: 910, Reward: -21.00, Epsilon: 0.205
Step: 894551, Episode: 911, Reward: -21.00, Epsilon: 0.204
Step: 895874, Episode: 912, Reward: -17.00, Epsilon: 0.203
Step: 897398, Episode: 913, Reward: -18.00, Epsilon: 0.201
Step: 898821, Episode: 914, Reward: -17.00, Epsilon: 0.200
Step: 900114, Episode: 915, Reward: -18.00, Epsilon: 0.199
Step: 901150, Episode: 916, Reward: -19.00, Epsilon: 0.198
Step: 902085, Episode: 917, Reward: -20.00, Epsilon: 0.197
Step: 903011, Episode: 918, Reward: -20.00, Epsilon: 0.196
Step: 904093, Episode: 919, Reward: -20.00, Epsilon: 0.195
Step: 905005, Episode: 920, Reward: -21.00, Epsilon: 0.194
Step: 906055, Episode: 921, Reward: -19.00, Epsilon: 0.194
Step: 906909, Episode: 922, Reward: -21.00, Epsilon: 0.193
Step: 908032, Episode: 923, Reward: -18.00, Epsilon: 0.192
Step: 909007, Episode: 924, Reward: -21.00, Epsilon: 0.191
Step: 909965, Episode: 925, Reward: -20.00, Epsilon: 0.190
Step: 911065, Episode: 926, Reward: -19.00, Epsilon: 0.189
Step: 911956, Episode: 927, Reward: -20.00, Epsilon: 0.188
Step: 912987, Episode: 928, Reward: -20.00, Epsilon: 0.187
Step: 914377, Episode: 929, Reward: -17.00, Epsilon: 0.186
Step: 915647, Episode: 930, Reward: -17.00, Epsilon: 0.185
Step: 916717, Episode: 931, Reward: -20.00, Epsilon: 0.184
Step: 917768, Episode: 932, Reward: -20.00, Epsilon: 0.183
Step: 919048, Episode: 933, Reward: -19.00, Epsilon: 0.182
Step: 920215, Episode: 934, Reward: -19.00, Epsilon: 0.181
Step: 921026, Episode: 935, Reward: -21.00, Epsilon: 0.180
Step: 922276, Episode: 936, Reward: -20.00, Epsilon: 0.179
Step: 923647, Episode: 937, Reward: -18.00, Epsilon: 0.178
Step: 924884, Episode: 938, Reward: -18.00, Epsilon: 0.177
Step: 926130, Episode: 939, Reward: -19.00, Epsilon: 0.175
Step: 927367, Episode: 940, Reward: -18.00, Epsilon: 0.174
Step: 928648, Episode: 941, Reward: -18.00, Epsilon: 0.173
Step: 929800, Episode: 942, Reward: -20.00, Epsilon: 0.172
Step: 930984, Episode: 943, Reward: -19.00, Epsilon: 0.171
Step: 932147, Episode: 944, Reward: -20.00, Epsilon: 0.170
Step: 933417, Episode: 945, Reward: -19.00, Epsilon: 0.169
Step: 934812, Episode: 946, Reward: -19.00, Epsilon: 0.168
Step: 936336, Episode: 947, Reward: -17.00, Epsilon: 0.166
Step: 937551, Episode: 948, Reward: -18.00, Epsilon: 0.165
Step: 938873, Episode: 949, Reward: -20.00, Epsilon: 0.164
Step: 940311, Episode: 950, Reward: -17.00, Epsilon: 0.163
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 950, Step 940311) ---
Avg Reward over 20 episodes: -17.10 (Duration: 25.53s)
--------------------------------------------------
Step: 941467, Episode: 951, Reward: -21.00, Epsilon: 0.162
Step: 942719, Episode: 952, Reward: -19.00, Epsilon: 0.161
Step: 943904, Episode: 953, Reward: -20.00, Epsilon: 0.159
Step: 944926, Episode: 954, Reward: -21.00, Epsilon: 0.159
Step: 946090, Episode: 955, Reward: -21.00, Epsilon: 0.158
Step: 947176, Episode: 956, Reward: -19.00, Epsilon: 0.157
Step: 949217, Episode: 957, Reward: -14.00, Epsilon: 0.155
Step: 950644, Episode: 958, Reward: -17.00, Epsilon: 0.153
Step: 951927, Episode: 959, Reward: -18.00, Epsilon: 0.152
Step: 953598, Episode: 960, Reward: -18.00, Epsilon: 0.151
Step: 954813, Episode: 961, Reward: -19.00, Epsilon: 0.150
Step: 956050, Episode: 962, Reward: -19.00, Epsilon: 0.149
Step: 957925, Episode: 963, Reward: -13.00, Epsilon: 0.147
Step: 958897, Episode: 964, Reward: -21.00, Epsilon: 0.146
Step: 960715, Episode: 965, Reward: -14.00, Epsilon: 0.144
Step: 962259, Episode: 966, Reward: -16.00, Epsilon: 0.143
Step: 963647, Episode: 967, Reward: -19.00, Epsilon: 0.142
Step: 965365, Episode: 968, Reward: -18.00, Epsilon: 0.140
Step: 967155, Episode: 969, Reward: -16.00, Epsilon: 0.139
Step: 968421, Episode: 970, Reward: -17.00, Epsilon: 0.137
Step: 970129, Episode: 971, Reward: -16.00, Epsilon: 0.136
Step: 971993, Episode: 972, Reward: -14.00, Epsilon: 0.134
Step: 973647, Episode: 973, Reward: -20.00, Epsilon: 0.133
Step: 975683, Episode: 974, Reward: -16.00, Epsilon: 0.131
Step: 977410, Episode: 975, Reward: -15.00, Epsilon: 0.129
Step: 979035, Episode: 976, Reward: -19.00, Epsilon: 0.128
Step: 980590, Episode: 977, Reward: -18.00, Epsilon: 0.126
Step: 982208, Episode: 978, Reward: -16.00, Epsilon: 0.125
Step: 984002, Episode: 979, Reward: -18.00, Epsilon: 0.123
Step: 985819, Episode: 980, Reward: -15.00, Epsilon: 0.122
Step: 987500, Episode: 981, Reward: -17.00, Epsilon: 0.120
Step: 989623, Episode: 982, Reward: -14.00, Epsilon: 0.118
Step: 991292, Episode: 983, Reward: -17.00, Epsilon: 0.117
Step: 992842, Episode: 984, Reward: -18.00, Epsilon: 0.115
Step: 994728, Episode: 985, Reward: -15.00, Epsilon: 0.114
Step: 996466, Episode: 986, Reward: -15.00, Epsilon: 0.112
Step: 998259, Episode: 987, Reward: -15.00, Epsilon: 0.111
Step: 999989, Episode: 988, Reward: -17.00, Epsilon: 0.109
Step: 1001445, Episode: 989, Reward: -19.00, Epsilon: 0.108
Step: 1003255, Episode: 990, Reward: -17.00, Epsilon: 0.106
Step: 1005528, Episode: 991, Reward: -17.00, Epsilon: 0.104
Step: 1007794, Episode: 992, Reward: -12.00, Epsilon: 0.102
Step: 1009607, Episode: 993, Reward: -16.00, Epsilon: 0.100
Step: 1011092, Episode: 994, Reward: -18.00, Epsilon: 0.100
Step: 1013136, Episode: 995, Reward: -14.00, Epsilon: 0.100
Step: 1014911, Episode: 996, Reward: -15.00, Epsilon: 0.100
Step: 1016776, Episode: 997, Reward: -14.00, Epsilon: 0.100
Step: 1018812, Episode: 998, Reward: -14.00, Epsilon: 0.100
Step: 1020384, Episode: 999, Reward: -17.00, Epsilon: 0.100
Step: 1021997, Episode: 1000, Reward: -16.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1000, Step 1021997) ---
Avg Reward over 20 episodes: -14.60 (Duration: 32.13s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1024114, Episode: 1001, Reward: -13.00, Epsilon: 0.100
Step: 1026221, Episode: 1002, Reward: -12.00, Epsilon: 0.100
Step: 1028133, Episode: 1003, Reward: -14.00, Epsilon: 0.100
Step: 1029900, Episode: 1004, Reward: -18.00, Epsilon: 0.100
Step: 1032333, Episode: 1005, Reward: -9.00, Epsilon: 0.100
Step: 1034666, Episode: 1006, Reward: -11.00, Epsilon: 0.100
Step: 1036456, Episode: 1007, Reward: -15.00, Epsilon: 0.100
Step: 1038314, Episode: 1008, Reward: -14.00, Epsilon: 0.100
Step: 1040572, Episode: 1009, Reward: -12.00, Epsilon: 0.100
Step: 1042954, Episode: 1010, Reward: -14.00, Epsilon: 0.100
Step: 1045130, Episode: 1011, Reward: -13.00, Epsilon: 0.100
Step: 1047605, Episode: 1012, Reward: -8.00, Epsilon: 0.100
Step: 1049375, Episode: 1013, Reward: -17.00, Epsilon: 0.100
Step: 1051681, Episode: 1014, Reward: -10.00, Epsilon: 0.100
Step: 1054458, Episode: 1015, Reward: -10.00, Epsilon: 0.100
Step: 1056451, Episode: 1016, Reward: -18.00, Epsilon: 0.100
Step: 1058911, Episode: 1017, Reward: -12.00, Epsilon: 0.100
Step: 1061585, Episode: 1018, Reward: -9.00, Epsilon: 0.100
Step: 1063621, Episode: 1019, Reward: -14.00, Epsilon: 0.100
Step: 1066100, Episode: 1020, Reward: -11.00, Epsilon: 0.100
Step: 1067832, Episode: 1021, Reward: -16.00, Epsilon: 0.100
Step: 1069568, Episode: 1022, Reward: -20.00, Epsilon: 0.100
Step: 1072013, Episode: 1023, Reward: -14.00, Epsilon: 0.100
Step: 1074610, Episode: 1024, Reward: -10.00, Epsilon: 0.100
Step: 1076100, Episode: 1025, Reward: -20.00, Epsilon: 0.100
Step: 1078353, Episode: 1026, Reward: -14.00, Epsilon: 0.100
Step: 1080990, Episode: 1027, Reward: -12.00, Epsilon: 0.100
Step: 1083349, Episode: 1028, Reward: -12.00, Epsilon: 0.100
Step: 1085447, Episode: 1029, Reward: -12.00, Epsilon: 0.100
Step: 1087523, Episode: 1030, Reward: -14.00, Epsilon: 0.100
Step: 1089347, Episode: 1031, Reward: -14.00, Epsilon: 0.100
Step: 1092259, Episode: 1032, Reward: -10.00, Epsilon: 0.100
Step: 1094631, Episode: 1033, Reward: -12.00, Epsilon: 0.100
Step: 1097195, Episode: 1034, Reward: -11.00, Epsilon: 0.100
Step: 1099906, Episode: 1035, Reward: -9.00, Epsilon: 0.100
Step: 1102459, Episode: 1036, Reward: -10.00, Epsilon: 0.100
Step: 1104805, Episode: 1037, Reward: -11.00, Epsilon: 0.100
Step: 1106807, Episode: 1038, Reward: -17.00, Epsilon: 0.100
Step: 1109497, Episode: 1039, Reward: -8.00, Epsilon: 0.100
Step: 1111817, Episode: 1040, Reward: -11.00, Epsilon: 0.100
Step: 1114604, Episode: 1041, Reward: -9.00, Epsilon: 0.100
Step: 1116822, Episode: 1042, Reward: -13.00, Epsilon: 0.100
Step: 1119031, Episode: 1043, Reward: -14.00, Epsilon: 0.100
Step: 1122356, Episode: 1044, Reward: -7.00, Epsilon: 0.100
Step: 1124798, Episode: 1045, Reward: -13.00, Epsilon: 0.100
Step: 1127395, Episode: 1046, Reward: -10.00, Epsilon: 0.100
Step: 1129742, Episode: 1047, Reward: -12.00, Epsilon: 0.100
Step: 1133060, Episode: 1048, Reward: -6.00, Epsilon: 0.100
Step: 1135579, Episode: 1049, Reward: -13.00, Epsilon: 0.100
Step: 1138541, Episode: 1050, Reward: -8.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1050, Step 1138541) ---
Avg Reward over 20 episodes: -12.05 (Duration: 41.16s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1141167, Episode: 1051, Reward: -10.00, Epsilon: 0.100
Step: 1143225, Episode: 1052, Reward: -14.00, Epsilon: 0.100
Step: 1145519, Episode: 1053, Reward: -9.00, Epsilon: 0.100
Step: 1147617, Episode: 1054, Reward: -13.00, Epsilon: 0.100
Step: 1149559, Episode: 1055, Reward: -17.00, Epsilon: 0.100
Step: 1152320, Episode: 1056, Reward: -9.00, Epsilon: 0.100
Step: 1154889, Episode: 1057, Reward: -11.00, Epsilon: 0.100
Step: 1157409, Episode: 1058, Reward: -8.00, Epsilon: 0.100
Step: 1159953, Episode: 1059, Reward: -11.00, Epsilon: 0.100
Step: 1162183, Episode: 1060, Reward: -14.00, Epsilon: 0.100
Step: 1164196, Episode: 1061, Reward: -14.00, Epsilon: 0.100
Step: 1166834, Episode: 1062, Reward: -10.00, Epsilon: 0.100
Step: 1169214, Episode: 1063, Reward: -9.00, Epsilon: 0.100
Step: 1171718, Episode: 1064, Reward: -9.00, Epsilon: 0.100
Step: 1173796, Episode: 1065, Reward: -14.00, Epsilon: 0.100
Step: 1176121, Episode: 1066, Reward: -15.00, Epsilon: 0.100
Step: 1178235, Episode: 1067, Reward: -14.00, Epsilon: 0.100
Step: 1180508, Episode: 1068, Reward: -13.00, Epsilon: 0.100
Step: 1183252, Episode: 1069, Reward: -6.00, Epsilon: 0.100
Step: 1186000, Episode: 1070, Reward: -8.00, Epsilon: 0.100
Step: 1188089, Episode: 1071, Reward: -14.00, Epsilon: 0.100
Step: 1190564, Episode: 1072, Reward: -12.00, Epsilon: 0.100
Step: 1192852, Episode: 1073, Reward: -12.00, Epsilon: 0.100
Step: 1195665, Episode: 1074, Reward: -8.00, Epsilon: 0.100
Step: 1198796, Episode: 1075, Reward: -5.00, Epsilon: 0.100
Step: 1201012, Episode: 1076, Reward: -13.00, Epsilon: 0.100
Step: 1203255, Episode: 1077, Reward: -14.00, Epsilon: 0.100
Step: 1205692, Episode: 1078, Reward: -12.00, Epsilon: 0.100
Step: 1208017, Episode: 1079, Reward: -14.00, Epsilon: 0.100
Step: 1210864, Episode: 1080, Reward: -12.00, Epsilon: 0.100
Step: 1213322, Episode: 1081, Reward: -10.00, Epsilon: 0.100
Step: 1215287, Episode: 1082, Reward: -16.00, Epsilon: 0.100
Step: 1217168, Episode: 1083, Reward: -15.00, Epsilon: 0.100
Step: 1219873, Episode: 1084, Reward: -12.00, Epsilon: 0.100
Step: 1222475, Episode: 1085, Reward: -10.00, Epsilon: 0.100
Step: 1225287, Episode: 1086, Reward: -10.00, Epsilon: 0.100
Step: 1228371, Episode: 1087, Reward: -6.00, Epsilon: 0.100
Step: 1231829, Episode: 1088, Reward: -4.00, Epsilon: 0.100
Step: 1234571, Episode: 1089, Reward: -7.00, Epsilon: 0.100
Step: 1237352, Episode: 1090, Reward: -8.00, Epsilon: 0.100
Step: 1239774, Episode: 1091, Reward: -11.00, Epsilon: 0.100
Step: 1242583, Episode: 1092, Reward: -9.00, Epsilon: 0.100
Step: 1245085, Episode: 1093, Reward: -13.00, Epsilon: 0.100
Step: 1247810, Episode: 1094, Reward: -12.00, Epsilon: 0.100
Step: 1249803, Episode: 1095, Reward: -15.00, Epsilon: 0.100
Step: 1252717, Episode: 1096, Reward: -9.00, Epsilon: 0.100
Step: 1256068, Episode: 1097, Reward: -10.00, Epsilon: 0.100
Step: 1258694, Episode: 1098, Reward: -9.00, Epsilon: 0.100
Step: 1261736, Episode: 1099, Reward: -7.00, Epsilon: 0.100
Step: 1265034, Episode: 1100, Reward: -5.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1100, Step 1265034) ---
Avg Reward over 20 episodes: -8.10 (Duration: 48.25s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1267396, Episode: 1101, Reward: -13.00, Epsilon: 0.100
Step: 1270005, Episode: 1102, Reward: -10.00, Epsilon: 0.100
Step: 1272920, Episode: 1103, Reward: -9.00, Epsilon: 0.100
Step: 1274874, Episode: 1104, Reward: -14.00, Epsilon: 0.100
Step: 1277572, Episode: 1105, Reward: -8.00, Epsilon: 0.100
Step: 1279805, Episode: 1106, Reward: -14.00, Epsilon: 0.100
Step: 1283212, Episode: 1107, Reward: -5.00, Epsilon: 0.100
Step: 1286662, Episode: 1108, Reward: -5.00, Epsilon: 0.100
Step: 1289765, Episode: 1109, Reward: 3.00, Epsilon: 0.100
Step: 1292686, Episode: 1110, Reward: -6.00, Epsilon: 0.100
Step: 1295321, Episode: 1111, Reward: -8.00, Epsilon: 0.100
Step: 1298304, Episode: 1112, Reward: -8.00, Epsilon: 0.100
Step: 1301275, Episode: 1113, Reward: -10.00, Epsilon: 0.100
Step: 1304459, Episode: 1114, Reward: 8.00, Epsilon: 0.100
Step: 1307761, Episode: 1115, Reward: 7.00, Epsilon: 0.100
Step: 1310594, Episode: 1116, Reward: -7.00, Epsilon: 0.100
Step: 1313992, Episode: 1117, Reward: -3.00, Epsilon: 0.100
Step: 1317424, Episode: 1118, Reward: -2.00, Epsilon: 0.100
Step: 1319980, Episode: 1119, Reward: -9.00, Epsilon: 0.100
Step: 1322292, Episode: 1120, Reward: -9.00, Epsilon: 0.100
Step: 1324957, Episode: 1121, Reward: 8.00, Epsilon: 0.100
Step: 1328777, Episode: 1122, Reward: -3.00, Epsilon: 0.100
Step: 1332307, Episode: 1123, Reward: -1.00, Epsilon: 0.100
Step: 1335491, Episode: 1124, Reward: 2.00, Epsilon: 0.100
Step: 1338498, Episode: 1125, Reward: 9.00, Epsilon: 0.100
Step: 1342007, Episode: 1126, Reward: 2.00, Epsilon: 0.100
Step: 1345073, Episode: 1127, Reward: -5.00, Epsilon: 0.100
Step: 1347940, Episode: 1128, Reward: -7.00, Epsilon: 0.100
Step: 1350623, Episode: 1129, Reward: -9.00, Epsilon: 0.100
Step: 1354062, Episode: 1130, Reward: 4.00, Epsilon: 0.100
Step: 1357260, Episode: 1131, Reward: -2.00, Epsilon: 0.100
Step: 1360461, Episode: 1132, Reward: -3.00, Epsilon: 0.100
Step: 1363537, Episode: 1133, Reward: -3.00, Epsilon: 0.100
Step: 1366991, Episode: 1134, Reward: -5.00, Epsilon: 0.100
Step: 1370036, Episode: 1135, Reward: 3.00, Epsilon: 0.100
Step: 1373722, Episode: 1136, Reward: 6.00, Epsilon: 0.100
Step: 1377035, Episode: 1137, Reward: 4.00, Epsilon: 0.100
Step: 1380254, Episode: 1138, Reward: -5.00, Epsilon: 0.100
Step: 1383008, Episode: 1139, Reward: 9.00, Epsilon: 0.100
Step: 1386259, Episode: 1140, Reward: -6.00, Epsilon: 0.100
