Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 1189976, Episode: 759, Reward: 2.00, Epsilon: 0.100
Step: 1192724, Episode: 760, Reward: -4.00, Epsilon: 0.100
Step: 1196138, Episode: 761, Reward: 4.00, Epsilon: 0.100
Step: 1198612, Episode: 762, Reward: 9.00, Epsilon: 0.100
Step: 1201419, Episode: 763, Reward: 6.00, Epsilon: 0.100
Step: 1204426, Episode: 764, Reward: -5.00, Epsilon: 0.100
Step: 1207329, Episode: 765, Reward: 9.00, Epsilon: 0.100
Step: 1210652, Episode: 766, Reward: -2.00, Epsilon: 0.100
Step: 1213177, Episode: 767, Reward: -9.00, Epsilon: 0.100
Step: 1216375, Episode: 768, Reward: -10.00, Epsilon: 0.100
Step: 1220043, Episode: 769, Reward: 1.00, Epsilon: 0.100
Step: 1223140, Episode: 770, Reward: 1.00, Epsilon: 0.100
Step: 1226061, Episode: 771, Reward: 6.00, Epsilon: 0.100
Step: 1229120, Episode: 772, Reward: 6.00, Epsilon: 0.100
Step: 1232174, Episode: 773, Reward: 7.00, Epsilon: 0.100
Step: 1235205, Episode: 774, Reward: -2.00, Epsilon: 0.100
Step: 1238458, Episode: 775, Reward: -4.00, Epsilon: 0.100
Step: 1241545, Episode: 776, Reward: 5.00, Epsilon: 0.100
Step: 1244917, Episode: 777, Reward: 4.00, Epsilon: 0.100
Step: 1248052, Episode: 778, Reward: -1.00, Epsilon: 0.100
Step: 1250713, Episode: 779, Reward: -11.00, Epsilon: 0.100
Step: 1254164, Episode: 780, Reward: 2.00, Epsilon: 0.100
Step: 1257497, Episode: 781, Reward: -1.00, Epsilon: 0.100
Step: 1260969, Episode: 782, Reward: -2.00, Epsilon: 0.100
Step: 1264045, Episode: 783, Reward: 5.00, Epsilon: 0.100
Step: 1267815, Episode: 784, Reward: 2.00, Epsilon: 0.100
Step: 1271046, Episode: 785, Reward: -2.00, Epsilon: 0.100
Step: 1274319, Episode: 786, Reward: -3.00, Epsilon: 0.100
Step: 1276873, Episode: 787, Reward: 9.00, Epsilon: 0.100
Step: 1280265, Episode: 788, Reward: -4.00, Epsilon: 0.100
Step: 1283096, Episode: 789, Reward: 6.00, Epsilon: 0.100
Step: 1286625, Episode: 790, Reward: -1.00, Epsilon: 0.100
Step: 1289602, Episode: 791, Reward: -7.00, Epsilon: 0.100
Step: 1292595, Episode: 792, Reward: 3.00, Epsilon: 0.100
Step: 1295458, Episode: 793, Reward: 7.00, Epsilon: 0.100
Step: 1298420, Episode: 794, Reward: 6.00, Epsilon: 0.100
Step: 1301520, Episode: 795, Reward: 6.00, Epsilon: 0.100
Step: 1305143, Episode: 796, Reward: -1.00, Epsilon: 0.100
Step: 1307956, Episode: 797, Reward: 3.00, Epsilon: 0.100
Step: 1310347, Episode: 798, Reward: -11.00, Epsilon: 0.100
Step: 1313719, Episode: 799, Reward: -4.00, Epsilon: 0.100
Step: 1317466, Episode: 800, Reward: 2.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 800, Step 1317466) ---
Avg Reward over 20 episodes: -1.00 (Duration: 55.06s)
--------------------------------------------------
Step: 1320851, Episode: 801, Reward: -1.00, Epsilon: 0.100
Step: 1323617, Episode: 802, Reward: 8.00, Epsilon: 0.100
Step: 1326759, Episode: 803, Reward: -5.00, Epsilon: 0.100
Step: 1329071, Episode: 804, Reward: 12.00, Epsilon: 0.100
Step: 1331996, Episode: 805, Reward: 6.00, Epsilon: 0.100
Step: 1335137, Episode: 806, Reward: 4.00, Epsilon: 0.100
Step: 1337592, Episode: 807, Reward: -12.00, Epsilon: 0.100
Step: 1340678, Episode: 808, Reward: -3.00, Epsilon: 0.100
Step: 1343387, Episode: 809, Reward: -9.00, Epsilon: 0.100
Step: 1346204, Episode: 810, Reward: 3.00, Epsilon: 0.100
Step: 1349148, Episode: 811, Reward: -1.00, Epsilon: 0.100
Step: 1351661, Episode: 812, Reward: -6.00, Epsilon: 0.100
Step: 1354984, Episode: 813, Reward: -1.00, Epsilon: 0.100
Step: 1358384, Episode: 814, Reward: -2.00, Epsilon: 0.100
Step: 1361321, Episode: 815, Reward: -7.00, Epsilon: 0.100
Step: 1364390, Episode: 816, Reward: 1.00, Epsilon: 0.100
Step: 1367720, Episode: 817, Reward: 1.00, Epsilon: 0.100
Step: 1370219, Episode: 818, Reward: 11.00, Epsilon: 0.100
Step: 1372984, Episode: 819, Reward: 4.00, Epsilon: 0.100
Step: 1376155, Episode: 820, Reward: 1.00, Epsilon: 0.100
Step: 1379373, Episode: 821, Reward: -3.00, Epsilon: 0.100
Step: 1382665, Episode: 822, Reward: -2.00, Epsilon: 0.100
Step: 1385386, Episode: 823, Reward: -8.00, Epsilon: 0.100
Step: 1388270, Episode: 824, Reward: 6.00, Epsilon: 0.100
Step: 1391043, Episode: 825, Reward: -6.00, Epsilon: 0.100
Step: 1394272, Episode: 826, Reward: -6.00, Epsilon: 0.100
Step: 1397384, Episode: 827, Reward: -4.00, Epsilon: 0.100
Step: 1400901, Episode: 828, Reward: -1.00, Epsilon: 0.100
Step: 1403658, Episode: 829, Reward: 6.00, Epsilon: 0.100
Step: 1406703, Episode: 830, Reward: -6.00, Epsilon: 0.100
Step: 1410054, Episode: 831, Reward: -5.00, Epsilon: 0.100
Step: 1413104, Episode: 832, Reward: 3.00, Epsilon: 0.100
Step: 1416146, Episode: 833, Reward: -8.00, Epsilon: 0.100
Step: 1419113, Episode: 834, Reward: -6.00, Epsilon: 0.100
Step: 1421904, Episode: 835, Reward: -8.00, Epsilon: 0.100
Step: 1425115, Episode: 836, Reward: 1.00, Epsilon: 0.100
Step: 1427767, Episode: 837, Reward: -8.00, Epsilon: 0.100
Step: 1430665, Episode: 838, Reward: -8.00, Epsilon: 0.100
Step: 1434063, Episode: 839, Reward: -6.00, Epsilon: 0.100
Step: 1436997, Episode: 840, Reward: -7.00, Epsilon: 0.100
Step: 1440165, Episode: 841, Reward: 5.00, Epsilon: 0.100
Step: 1443805, Episode: 842, Reward: -1.00, Epsilon: 0.100
Step: 1446831, Episode: 843, Reward: 4.00, Epsilon: 0.100
Step: 1449843, Episode: 844, Reward: -4.00, Epsilon: 0.100
Step: 1452420, Episode: 845, Reward: -10.00, Epsilon: 0.100
Step: 1455477, Episode: 846, Reward: -1.00, Epsilon: 0.100
Step: 1457963, Episode: 847, Reward: 11.00, Epsilon: 0.100
Step: 1461429, Episode: 848, Reward: -1.00, Epsilon: 0.100
Step: 1464963, Episode: 849, Reward: -1.00, Epsilon: 0.100
Step: 1467994, Episode: 850, Reward: -5.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 850, Step 1467994) ---
Avg Reward over 20 episodes: -1.25 (Duration: 51.63s)
--------------------------------------------------
Step: 1470686, Episode: 851, Reward: -8.00, Epsilon: 0.100
Step: 1473908, Episode: 852, Reward: -5.00, Epsilon: 0.100
Step: 1477790, Episode: 853, Reward: 1.00, Epsilon: 0.100
Step: 1480698, Episode: 854, Reward: 5.00, Epsilon: 0.100
Step: 1483782, Episode: 855, Reward: 6.00, Epsilon: 0.100
Step: 1487377, Episode: 856, Reward: -1.00, Epsilon: 0.100
Step: 1489666, Episode: 857, Reward: -10.00, Epsilon: 0.100
Step: 1492905, Episode: 858, Reward: -1.00, Epsilon: 0.100
Step: 1496351, Episode: 859, Reward: 3.00, Epsilon: 0.100
Step: 1498888, Episode: 860, Reward: -11.00, Epsilon: 0.100
Step: 1502060, Episode: 861, Reward: 3.00, Epsilon: 0.100
Step: 1504914, Episode: 862, Reward: -6.00, Epsilon: 0.100
Step: 1508290, Episode: 863, Reward: 1.00, Epsilon: 0.100
Step: 1511456, Episode: 864, Reward: 2.00, Epsilon: 0.100
Step: 1514004, Episode: 865, Reward: -6.00, Epsilon: 0.100
Step: 1517038, Episode: 866, Reward: -6.00, Epsilon: 0.100
Step: 1520019, Episode: 867, Reward: 10.00, Epsilon: 0.100
Step: 1523373, Episode: 868, Reward: 1.00, Epsilon: 0.100
Step: 1526263, Episode: 869, Reward: -3.00, Epsilon: 0.100
Step: 1529598, Episode: 870, Reward: -1.00, Epsilon: 0.100
Step: 1532294, Episode: 871, Reward: -4.00, Epsilon: 0.100
Step: 1535823, Episode: 872, Reward: -2.00, Epsilon: 0.100
Step: 1539221, Episode: 873, Reward: 1.00, Epsilon: 0.100
Step: 1542466, Episode: 874, Reward: -4.00, Epsilon: 0.100
Step: 1545677, Episode: 875, Reward: -4.00, Epsilon: 0.100
Step: 1548524, Episode: 876, Reward: 5.00, Epsilon: 0.100
Step: 1551853, Episode: 877, Reward: 1.00, Epsilon: 0.100
Step: 1555358, Episode: 878, Reward: 1.00, Epsilon: 0.100
Step: 1557479, Episode: 879, Reward: -12.00, Epsilon: 0.100
Step: 1560533, Episode: 880, Reward: -2.00, Epsilon: 0.100
Step: 1563589, Episode: 881, Reward: -3.00, Epsilon: 0.100
Step: 1566483, Episode: 882, Reward: -9.00, Epsilon: 0.100
Step: 1569729, Episode: 883, Reward: 7.00, Epsilon: 0.100
Step: 1572306, Episode: 884, Reward: -7.00, Epsilon: 0.100
Step: 1574894, Episode: 885, Reward: -10.00, Epsilon: 0.100
Step: 1577694, Episode: 886, Reward: 7.00, Epsilon: 0.100
Step: 1581414, Episode: 887, Reward: 2.00, Epsilon: 0.100
Step: 1585077, Episode: 888, Reward: 1.00, Epsilon: 0.100
Step: 1587848, Episode: 889, Reward: 8.00, Epsilon: 0.100
Step: 1591363, Episode: 890, Reward: -1.00, Epsilon: 0.100
Step: 1594443, Episode: 891, Reward: 6.00, Epsilon: 0.100
Step: 1597749, Episode: 892, Reward: -3.00, Epsilon: 0.100
Step: 1601207, Episode: 893, Reward: -3.00, Epsilon: 0.100
Step: 1604081, Episode: 894, Reward: -5.00, Epsilon: 0.100
Step: 1607000, Episode: 895, Reward: -3.00, Epsilon: 0.100
Step: 1610060, Episode: 896, Reward: 5.00, Epsilon: 0.100
Step: 1612914, Episode: 897, Reward: 6.00, Epsilon: 0.100
Step: 1615720, Episode: 898, Reward: 4.00, Epsilon: 0.100
Step: 1619249, Episode: 899, Reward: -3.00, Epsilon: 0.100
Step: 1621888, Episode: 900, Reward: -9.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 900, Step 1621888) ---
Avg Reward over 20 episodes: -4.55 (Duration: 50.01s)
--------------------------------------------------
Step: 1624443, Episode: 901, Reward: 7.00, Epsilon: 0.100
Step: 1626877, Episode: 902, Reward: -10.00, Epsilon: 0.100
Step: 1630332, Episode: 903, Reward: -1.00, Epsilon: 0.100
Step: 1633165, Episode: 904, Reward: -8.00, Epsilon: 0.100
Step: 1636477, Episode: 905, Reward: 1.00, Epsilon: 0.100
Step: 1639390, Episode: 906, Reward: -3.00, Epsilon: 0.100
Step: 1642170, Episode: 907, Reward: 6.00, Epsilon: 0.100
Step: 1644994, Episode: 908, Reward: -4.00, Epsilon: 0.100
Step: 1647887, Episode: 909, Reward: -7.00, Epsilon: 0.100
Step: 1650825, Episode: 910, Reward: 5.00, Epsilon: 0.100
Step: 1653893, Episode: 911, Reward: -2.00, Epsilon: 0.100
Step: 1656882, Episode: 912, Reward: -2.00, Epsilon: 0.100
Step: 1659821, Episode: 913, Reward: 11.00, Epsilon: 0.100
Step: 1662664, Episode: 914, Reward: 8.00, Epsilon: 0.100
Step: 1665393, Episode: 915, Reward: 9.00, Epsilon: 0.100
Step: 1668590, Episode: 916, Reward: -3.00, Epsilon: 0.100
Step: 1670739, Episode: 917, Reward: -14.00, Epsilon: 0.100
Step: 1674716, Episode: 918, Reward: 1.00, Epsilon: 0.100
Step: 1678221, Episode: 919, Reward: -1.00, Epsilon: 0.100
Step: 1681546, Episode: 920, Reward: -4.00, Epsilon: 0.100
Step: 1684350, Episode: 921, Reward: 9.00, Epsilon: 0.100
Step: 1687608, Episode: 922, Reward: 6.00, Epsilon: 0.100
Step: 1690636, Episode: 923, Reward: -6.00, Epsilon: 0.100
Step: 1693542, Episode: 924, Reward: -7.00, Epsilon: 0.100
Step: 1696279, Episode: 925, Reward: -9.00, Epsilon: 0.100
Step: 1699394, Episode: 926, Reward: 6.00, Epsilon: 0.100
Step: 1702154, Episode: 927, Reward: -7.00, Epsilon: 0.100
Step: 1704249, Episode: 928, Reward: -11.00, Epsilon: 0.100
Step: 1707345, Episode: 929, Reward: -2.00, Epsilon: 0.100
Step: 1710632, Episode: 930, Reward: -2.00, Epsilon: 0.100
Step: 1712976, Episode: 931, Reward: -11.00, Epsilon: 0.100
Step: 1715869, Episode: 932, Reward: -10.00, Epsilon: 0.100
Step: 1719265, Episode: 933, Reward: -1.00, Epsilon: 0.100
Step: 1722353, Episode: 934, Reward: -2.00, Epsilon: 0.100
Step: 1725336, Episode: 935, Reward: -8.00, Epsilon: 0.100
Step: 1728782, Episode: 936, Reward: -3.00, Epsilon: 0.100
Step: 1732015, Episode: 937, Reward: 4.00, Epsilon: 0.100
Step: 1734836, Episode: 938, Reward: -4.00, Epsilon: 0.100
Step: 1737927, Episode: 939, Reward: 1.00, Epsilon: 0.100
Step: 1740814, Episode: 940, Reward: 5.00, Epsilon: 0.100
Step: 1743188, Episode: 941, Reward: 11.00, Epsilon: 0.100
Step: 1746053, Episode: 942, Reward: -5.00, Epsilon: 0.100
Step: 1748488, Episode: 943, Reward: -9.00, Epsilon: 0.100
Step: 1751785, Episode: 944, Reward: -2.00, Epsilon: 0.100
Step: 1755011, Episode: 945, Reward: 1.00, Epsilon: 0.100
Step: 1757854, Episode: 946, Reward: -7.00, Epsilon: 0.100
Step: 1761261, Episode: 947, Reward: 1.00, Epsilon: 0.100
Step: 1764491, Episode: 948, Reward: -2.00, Epsilon: 0.100
Step: 1766903, Episode: 949, Reward: -8.00, Epsilon: 0.100
Step: 1769654, Episode: 950, Reward: 8.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 950, Step 1769654) ---
Avg Reward over 20 episodes: -0.75 (Duration: 47.31s)
--------------------------------------------------
Step: 1772741, Episode: 951, Reward: -4.00, Epsilon: 0.100
Step: 1775539, Episode: 952, Reward: -6.00, Epsilon: 0.100
Step: 1778895, Episode: 953, Reward: 1.00, Epsilon: 0.100
Step: 1782498, Episode: 954, Reward: -1.00, Epsilon: 0.100
Step: 1785441, Episode: 955, Reward: -4.00, Epsilon: 0.100
Step: 1788274, Episode: 956, Reward: -10.00, Epsilon: 0.100
Step: 1791695, Episode: 957, Reward: 5.00, Epsilon: 0.100
Step: 1794928, Episode: 958, Reward: 3.00, Epsilon: 0.100
Step: 1797388, Episode: 959, Reward: 11.00, Epsilon: 0.100
Step: 1800257, Episode: 960, Reward: -8.00, Epsilon: 0.100
Step: 1803324, Episode: 961, Reward: 5.00, Epsilon: 0.100
Step: 1806484, Episode: 962, Reward: 1.00, Epsilon: 0.100
Step: 1808996, Episode: 963, Reward: -10.00, Epsilon: 0.100
Step: 1811988, Episode: 964, Reward: -8.00, Epsilon: 0.100
Step: 1814830, Episode: 965, Reward: -9.00, Epsilon: 0.100
Step: 1818253, Episode: 966, Reward: -2.00, Epsilon: 0.100
Step: 1821085, Episode: 967, Reward: -8.00, Epsilon: 0.100
Step: 1824324, Episode: 968, Reward: -1.00, Epsilon: 0.100
Step: 1827487, Episode: 969, Reward: -2.00, Epsilon: 0.100
Step: 1831034, Episode: 970, Reward: 6.00, Epsilon: 0.100
Step: 1833985, Episode: 971, Reward: 5.00, Epsilon: 0.100
Step: 1837640, Episode: 972, Reward: -2.00, Epsilon: 0.100
Step: 1840973, Episode: 973, Reward: -2.00, Epsilon: 0.100
Step: 1843209, Episode: 974, Reward: -10.00, Epsilon: 0.100
Step: 1846094, Episode: 975, Reward: -1.00, Epsilon: 0.100
Step: 1849154, Episode: 976, Reward: -4.00, Epsilon: 0.100
Step: 1852184, Episode: 977, Reward: 4.00, Epsilon: 0.100
Step: 1855171, Episode: 978, Reward: 3.00, Epsilon: 0.100
Step: 1858426, Episode: 979, Reward: -3.00, Epsilon: 0.100
Step: 1861728, Episode: 980, Reward: -1.00, Epsilon: 0.100
Step: 1864728, Episode: 981, Reward: -10.00, Epsilon: 0.100
Step: 1867630, Episode: 982, Reward: -5.00, Epsilon: 0.100
Step: 1871483, Episode: 983, Reward: 1.00, Epsilon: 0.100
Step: 1874849, Episode: 984, Reward: -3.00, Epsilon: 0.100
Step: 1878191, Episode: 985, Reward: -2.00, Epsilon: 0.100
Step: 1881616, Episode: 986, Reward: -3.00, Epsilon: 0.100
Step: 1884390, Episode: 987, Reward: 5.00, Epsilon: 0.100
Step: 1887399, Episode: 988, Reward: 4.00, Epsilon: 0.100
Step: 1890675, Episode: 989, Reward: 7.00, Epsilon: 0.100
Step: 1893925, Episode: 990, Reward: 5.00, Epsilon: 0.100
Step: 1897395, Episode: 991, Reward: -3.00, Epsilon: 0.100
Step: 1899939, Episode: 992, Reward: -9.00, Epsilon: 0.100
Step: 1902587, Episode: 993, Reward: 6.00, Epsilon: 0.100
Step: 1906078, Episode: 994, Reward: 4.00, Epsilon: 0.100
Step: 1909123, Episode: 995, Reward: 6.00, Epsilon: 0.100
Step: 1912253, Episode: 996, Reward: 2.00, Epsilon: 0.100
Step: 1915180, Episode: 997, Reward: -5.00, Epsilon: 0.100
Step: 1918388, Episode: 998, Reward: -7.00, Epsilon: 0.100
Step: 1921741, Episode: 999, Reward: 2.00, Epsilon: 0.100
Step: 1924991, Episode: 1000, Reward: -4.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1000, Step 1924991) ---
Avg Reward over 20 episodes: -0.55 (Duration: 54.04s)
--------------------------------------------------
Step: 1927715, Episode: 1001, Reward: -4.00, Epsilon: 0.100
Step: 1931181, Episode: 1002, Reward: -2.00, Epsilon: 0.100
Step: 1933864, Episode: 1003, Reward: -8.00, Epsilon: 0.100
Step: 1937225, Episode: 1004, Reward: -1.00, Epsilon: 0.100
Step: 1939627, Episode: 1005, Reward: 9.00, Epsilon: 0.100
Step: 1942735, Episode: 1006, Reward: -2.00, Epsilon: 0.100
Step: 1945856, Episode: 1007, Reward: -4.00, Epsilon: 0.100
Step: 1948995, Episode: 1008, Reward: 11.00, Epsilon: 0.100
Step: 1952481, Episode: 1009, Reward: 2.00, Epsilon: 0.100
Step: 1955118, Episode: 1010, Reward: -7.00, Epsilon: 0.100
Step: 1957672, Episode: 1011, Reward: 9.00, Epsilon: 0.100
Step: 1961420, Episode: 1012, Reward: 1.00, Epsilon: 0.100
Step: 1964002, Episode: 1013, Reward: -6.00, Epsilon: 0.100
Step: 1967283, Episode: 1014, Reward: 2.00, Epsilon: 0.100
Step: 1970111, Episode: 1015, Reward: -7.00, Epsilon: 0.100
Step: 1973043, Episode: 1016, Reward: -4.00, Epsilon: 0.100
Step: 1976320, Episode: 1017, Reward: -8.00, Epsilon: 0.100
Step: 1979166, Episode: 1018, Reward: 10.00, Epsilon: 0.100
Step: 1982661, Episode: 1019, Reward: 3.00, Epsilon: 0.100
Step: 1985588, Episode: 1020, Reward: -7.00, Epsilon: 0.100
Step: 1988672, Episode: 1021, Reward: -2.00, Epsilon: 0.100
Step: 1991767, Episode: 1022, Reward: 9.00, Epsilon: 0.100
Step: 1995157, Episode: 1023, Reward: 1.00, Epsilon: 0.100
Step: 1997874, Episode: 1024, Reward: -4.00, Epsilon: 0.100
Training finished.
