Initializing environment: ALE/Pong-v5
Atari detected. State shape after preprocessing: (4, 84, 84)
Using device: cuda
Building networks for state shape (4, 84, 84) and 6 actions.
Using Standard Replay Buffer (deque)
Models and logs will be saved in: ./results_task2
Step: 885553, Episode: 769, Reward: -19.00, Epsilon: 0.212
Step: 887214, Episode: 770, Reward: -15.00, Epsilon: 0.211
Step: 888792, Episode: 771, Reward: -16.00, Epsilon: 0.209
Step: 890736, Episode: 772, Reward: -15.00, Epsilon: 0.207
Step: 892737, Episode: 773, Reward: -16.00, Epsilon: 0.206
Step: 894989, Episode: 774, Reward: -12.00, Epsilon: 0.204
Step: 896464, Episode: 775, Reward: -20.00, Epsilon: 0.202
Step: 898077, Episode: 776, Reward: -19.00, Epsilon: 0.201
Step: 899555, Episode: 777, Reward: -19.00, Epsilon: 0.199
Step: 901289, Episode: 778, Reward: -18.00, Epsilon: 0.198
Step: 903308, Episode: 779, Reward: -13.00, Epsilon: 0.196
Step: 905026, Episode: 780, Reward: -17.00, Epsilon: 0.194
Step: 906477, Episode: 781, Reward: -17.00, Epsilon: 0.193
Step: 908175, Episode: 782, Reward: -18.00, Epsilon: 0.192
Step: 909943, Episode: 783, Reward: -16.00, Epsilon: 0.190
Step: 911938, Episode: 784, Reward: -18.00, Epsilon: 0.188
Step: 913799, Episode: 785, Reward: -18.00, Epsilon: 0.187
Step: 915579, Episode: 786, Reward: -17.00, Epsilon: 0.185
Step: 917412, Episode: 787, Reward: -18.00, Epsilon: 0.183
Step: 919262, Episode: 788, Reward: -15.00, Epsilon: 0.182
Step: 921195, Episode: 789, Reward: -18.00, Epsilon: 0.180
Step: 922819, Episode: 790, Reward: -20.00, Epsilon: 0.178
Step: 924616, Episode: 791, Reward: -18.00, Epsilon: 0.177
Step: 926306, Episode: 792, Reward: -15.00, Epsilon: 0.175
Step: 928723, Episode: 793, Reward: -16.00, Epsilon: 0.173
Step: 930483, Episode: 794, Reward: -18.00, Epsilon: 0.172
Step: 932735, Episode: 795, Reward: -13.00, Epsilon: 0.170
Step: 934675, Episode: 796, Reward: -16.00, Epsilon: 0.168
Step: 936325, Episode: 797, Reward: -17.00, Epsilon: 0.166
Step: 938802, Episode: 798, Reward: -12.00, Epsilon: 0.164
Step: 940135, Episode: 799, Reward: -20.00, Epsilon: 0.163
Step: 942177, Episode: 800, Reward: -11.00, Epsilon: 0.161
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 800, Step 942177) ---
Avg Reward over 20 episodes: -15.90 (Duration: 34.48s)
--------------------------------------------------
Step: 944334, Episode: 801, Reward: -16.00, Epsilon: 0.159
Step: 946527, Episode: 802, Reward: -15.00, Epsilon: 0.157
Step: 948356, Episode: 803, Reward: -18.00, Epsilon: 0.155
Step: 950269, Episode: 804, Reward: -14.00, Epsilon: 0.154
Step: 952569, Episode: 805, Reward: -15.00, Epsilon: 0.152
Step: 954770, Episode: 806, Reward: -15.00, Epsilon: 0.150
Step: 956534, Episode: 807, Reward: -18.00, Epsilon: 0.148
Step: 958592, Episode: 808, Reward: -18.00, Epsilon: 0.146
Step: 960663, Episode: 809, Reward: -17.00, Epsilon: 0.144
Step: 962600, Episode: 810, Reward: -15.00, Epsilon: 0.143
Step: 964607, Episode: 811, Reward: -14.00, Epsilon: 0.141
Step: 966732, Episode: 812, Reward: -16.00, Epsilon: 0.139
Step: 968256, Episode: 813, Reward: -18.00, Epsilon: 0.138
Step: 970251, Episode: 814, Reward: -15.00, Epsilon: 0.136
Step: 972472, Episode: 815, Reward: -16.00, Epsilon: 0.134
Step: 974813, Episode: 816, Reward: -14.00, Epsilon: 0.132
Step: 976932, Episode: 817, Reward: -16.00, Epsilon: 0.130
Step: 978777, Episode: 818, Reward: -18.00, Epsilon: 0.128
Step: 981277, Episode: 819, Reward: -12.00, Epsilon: 0.126
Step: 983630, Episode: 820, Reward: -15.00, Epsilon: 0.124
Step: 985518, Episode: 821, Reward: -16.00, Epsilon: 0.122
Step: 987343, Episode: 822, Reward: -16.00, Epsilon: 0.120
Step: 988726, Episode: 823, Reward: -20.00, Epsilon: 0.119
Step: 991089, Episode: 824, Reward: -13.00, Epsilon: 0.117
Step: 992936, Episode: 825, Reward: -17.00, Epsilon: 0.115
Step: 995338, Episode: 826, Reward: -13.00, Epsilon: 0.113
Step: 996726, Episode: 827, Reward: -20.00, Epsilon: 0.112
Step: 998582, Episode: 828, Reward: -17.00, Epsilon: 0.110
Step: 1000715, Episode: 829, Reward: -11.00, Epsilon: 0.108
Step: 1002178, Episode: 830, Reward: -19.00, Epsilon: 0.107
Step: 1003620, Episode: 831, Reward: -20.00, Epsilon: 0.106
Step: 1005529, Episode: 832, Reward: -19.00, Epsilon: 0.104
Step: 1007454, Episode: 833, Reward: -17.00, Epsilon: 0.102
Step: 1009039, Episode: 834, Reward: -19.00, Epsilon: 0.101
Step: 1011067, Episode: 835, Reward: -16.00, Epsilon: 0.100
Step: 1013337, Episode: 836, Reward: -15.00, Epsilon: 0.100
Step: 1015961, Episode: 837, Reward: -12.00, Epsilon: 0.100
Step: 1017773, Episode: 838, Reward: -17.00, Epsilon: 0.100
Step: 1020099, Episode: 839, Reward: -12.00, Epsilon: 0.100
Step: 1022363, Episode: 840, Reward: -13.00, Epsilon: 0.100
Step: 1024732, Episode: 841, Reward: -14.00, Epsilon: 0.100
Step: 1026805, Episode: 842, Reward: -16.00, Epsilon: 0.100
Step: 1028698, Episode: 843, Reward: -19.00, Epsilon: 0.100
Step: 1031083, Episode: 844, Reward: -16.00, Epsilon: 0.100
Step: 1033306, Episode: 845, Reward: -12.00, Epsilon: 0.100
Step: 1035378, Episode: 846, Reward: -18.00, Epsilon: 0.100
Step: 1037731, Episode: 847, Reward: -11.00, Epsilon: 0.100
Step: 1040035, Episode: 848, Reward: -12.00, Epsilon: 0.100
Step: 1041812, Episode: 849, Reward: -19.00, Epsilon: 0.100
Step: 1044018, Episode: 850, Reward: -14.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 850, Step 1044018) ---
Avg Reward over 20 episodes: -14.10 (Duration: 41.17s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1046417, Episode: 851, Reward: -13.00, Epsilon: 0.100
Step: 1048899, Episode: 852, Reward: -14.00, Epsilon: 0.100
Step: 1051729, Episode: 853, Reward: -11.00, Epsilon: 0.100
Step: 1054343, Episode: 854, Reward: -10.00, Epsilon: 0.100
Step: 1056646, Episode: 855, Reward: -16.00, Epsilon: 0.100
Step: 1059259, Episode: 856, Reward: -10.00, Epsilon: 0.100
Step: 1061081, Episode: 857, Reward: -17.00, Epsilon: 0.100
Step: 1062867, Episode: 858, Reward: -17.00, Epsilon: 0.100
Step: 1065234, Episode: 859, Reward: -10.00, Epsilon: 0.100
Step: 1067418, Episode: 860, Reward: -15.00, Epsilon: 0.100
Step: 1069229, Episode: 861, Reward: -18.00, Epsilon: 0.100
Step: 1071833, Episode: 862, Reward: -11.00, Epsilon: 0.100
Step: 1073961, Episode: 863, Reward: -14.00, Epsilon: 0.100
Step: 1076310, Episode: 864, Reward: -12.00, Epsilon: 0.100
Step: 1078649, Episode: 865, Reward: -14.00, Epsilon: 0.100
Step: 1080860, Episode: 866, Reward: -14.00, Epsilon: 0.100
Step: 1083343, Episode: 867, Reward: -13.00, Epsilon: 0.100
Step: 1085385, Episode: 868, Reward: -15.00, Epsilon: 0.100
Step: 1087446, Episode: 869, Reward: -15.00, Epsilon: 0.100
Step: 1090417, Episode: 870, Reward: -8.00, Epsilon: 0.100
Step: 1092915, Episode: 871, Reward: -14.00, Epsilon: 0.100
Step: 1095849, Episode: 872, Reward: -11.00, Epsilon: 0.100
Step: 1098162, Episode: 873, Reward: -14.00, Epsilon: 0.100
Step: 1100339, Episode: 874, Reward: -17.00, Epsilon: 0.100
Step: 1102951, Episode: 875, Reward: -12.00, Epsilon: 0.100
Step: 1105079, Episode: 876, Reward: -15.00, Epsilon: 0.100
Step: 1108050, Episode: 877, Reward: -9.00, Epsilon: 0.100
Step: 1110529, Episode: 878, Reward: -17.00, Epsilon: 0.100
Step: 1113364, Episode: 879, Reward: -7.00, Epsilon: 0.100
Step: 1116017, Episode: 880, Reward: -12.00, Epsilon: 0.100
Step: 1118512, Episode: 881, Reward: -13.00, Epsilon: 0.100
Step: 1121123, Episode: 882, Reward: -16.00, Epsilon: 0.100
Step: 1123667, Episode: 883, Reward: -11.00, Epsilon: 0.100
Step: 1126558, Episode: 884, Reward: -8.00, Epsilon: 0.100
Step: 1129265, Episode: 885, Reward: -8.00, Epsilon: 0.100
Step: 1131951, Episode: 886, Reward: -8.00, Epsilon: 0.100
Step: 1134635, Episode: 887, Reward: -8.00, Epsilon: 0.100
Step: 1137183, Episode: 888, Reward: -8.00, Epsilon: 0.100
Step: 1139493, Episode: 889, Reward: -13.00, Epsilon: 0.100
Step: 1142152, Episode: 890, Reward: -10.00, Epsilon: 0.100
Step: 1144910, Episode: 891, Reward: -11.00, Epsilon: 0.100
Step: 1147437, Episode: 892, Reward: -13.00, Epsilon: 0.100
Step: 1150266, Episode: 893, Reward: -6.00, Epsilon: 0.100
Step: 1152804, Episode: 894, Reward: -10.00, Epsilon: 0.100
Step: 1155335, Episode: 895, Reward: -13.00, Epsilon: 0.100
Step: 1157258, Episode: 896, Reward: -19.00, Epsilon: 0.100
Step: 1159989, Episode: 897, Reward: -7.00, Epsilon: 0.100
Step: 1162416, Episode: 898, Reward: -13.00, Epsilon: 0.100
Step: 1165392, Episode: 899, Reward: -7.00, Epsilon: 0.100
Step: 1167495, Episode: 900, Reward: -16.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 900, Step 1167495) ---
Avg Reward over 20 episodes: -10.35 (Duration: 44.26s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1170084, Episode: 901, Reward: -7.00, Epsilon: 0.100
Step: 1172915, Episode: 902, Reward: -8.00, Epsilon: 0.100
Step: 1176232, Episode: 903, Reward: -4.00, Epsilon: 0.100
Step: 1178876, Episode: 904, Reward: -8.00, Epsilon: 0.100
Step: 1181796, Episode: 905, Reward: -9.00, Epsilon: 0.100
Step: 1184352, Episode: 906, Reward: -11.00, Epsilon: 0.100
Step: 1187576, Episode: 907, Reward: -5.00, Epsilon: 0.100
Step: 1190811, Episode: 908, Reward: 2.00, Epsilon: 0.100
Step: 1193314, Episode: 909, Reward: -14.00, Epsilon: 0.100
Step: 1196189, Episode: 910, Reward: -8.00, Epsilon: 0.100
Step: 1199149, Episode: 911, Reward: -6.00, Epsilon: 0.100
Step: 1201908, Episode: 912, Reward: -8.00, Epsilon: 0.100
Step: 1204785, Episode: 913, Reward: -7.00, Epsilon: 0.100
Step: 1207345, Episode: 914, Reward: -8.00, Epsilon: 0.100
Step: 1209746, Episode: 915, Reward: -14.00, Epsilon: 0.100
Step: 1211714, Episode: 916, Reward: -19.00, Epsilon: 0.100
Step: 1214633, Episode: 917, Reward: -6.00, Epsilon: 0.100
Step: 1217990, Episode: 918, Reward: 6.00, Epsilon: 0.100
Step: 1220744, Episode: 919, Reward: -10.00, Epsilon: 0.100
Step: 1223864, Episode: 920, Reward: -5.00, Epsilon: 0.100
Step: 1227185, Episode: 921, Reward: -7.00, Epsilon: 0.100
Step: 1230173, Episode: 922, Reward: -2.00, Epsilon: 0.100
Step: 1233135, Episode: 923, Reward: -6.00, Epsilon: 0.100
Step: 1235955, Episode: 924, Reward: -5.00, Epsilon: 0.100
Step: 1239301, Episode: 925, Reward: -2.00, Epsilon: 0.100
Step: 1242106, Episode: 926, Reward: -6.00, Epsilon: 0.100
Step: 1245013, Episode: 927, Reward: 9.00, Epsilon: 0.100
Step: 1248327, Episode: 928, Reward: -1.00, Epsilon: 0.100
Step: 1251187, Episode: 929, Reward: -7.00, Epsilon: 0.100
Step: 1253938, Episode: 930, Reward: -6.00, Epsilon: 0.100
Step: 1257082, Episode: 931, Reward: 6.00, Epsilon: 0.100
Step: 1260071, Episode: 932, Reward: -5.00, Epsilon: 0.100
Step: 1263539, Episode: 933, Reward: -3.00, Epsilon: 0.100
Step: 1266590, Episode: 934, Reward: -4.00, Epsilon: 0.100
Step: 1269726, Episode: 935, Reward: -8.00, Epsilon: 0.100
Step: 1273028, Episode: 936, Reward: -5.00, Epsilon: 0.100
Step: 1276164, Episode: 937, Reward: -8.00, Epsilon: 0.100
Step: 1279574, Episode: 938, Reward: -5.00, Epsilon: 0.100
Step: 1282993, Episode: 939, Reward: -1.00, Epsilon: 0.100
Step: 1285950, Episode: 940, Reward: 5.00, Epsilon: 0.100
Step: 1288721, Episode: 941, Reward: -7.00, Epsilon: 0.100
Step: 1291604, Episode: 942, Reward: 8.00, Epsilon: 0.100
Step: 1294381, Episode: 943, Reward: -4.00, Epsilon: 0.100
Step: 1297651, Episode: 944, Reward: 6.00, Epsilon: 0.100
Step: 1300746, Episode: 945, Reward: -6.00, Epsilon: 0.100
Step: 1303678, Episode: 946, Reward: 7.00, Epsilon: 0.100
Step: 1306723, Episode: 947, Reward: 5.00, Epsilon: 0.100
Step: 1309886, Episode: 948, Reward: -8.00, Epsilon: 0.100
Step: 1313295, Episode: 949, Reward: 3.00, Epsilon: 0.100
Step: 1316557, Episode: 950, Reward: -1.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 950, Step 1316557) ---
Avg Reward over 20 episodes: 1.50 (Duration: 51.83s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1319591, Episode: 951, Reward: 6.00, Epsilon: 0.100
Step: 1321877, Episode: 952, Reward: 16.00, Epsilon: 0.100
Step: 1325015, Episode: 953, Reward: -1.00, Epsilon: 0.100
Step: 1327205, Episode: 954, Reward: -10.00, Epsilon: 0.100
Step: 1329702, Episode: 955, Reward: 13.00, Epsilon: 0.100
Step: 1332200, Episode: 956, Reward: -13.00, Epsilon: 0.100
Step: 1334896, Episode: 957, Reward: 7.00, Epsilon: 0.100
Step: 1338349, Episode: 958, Reward: 1.00, Epsilon: 0.100
Step: 1341427, Episode: 959, Reward: -4.00, Epsilon: 0.100
Step: 1344636, Episode: 960, Reward: -8.00, Epsilon: 0.100
Step: 1347727, Episode: 961, Reward: 6.00, Epsilon: 0.100
Step: 1351008, Episode: 962, Reward: -4.00, Epsilon: 0.100
Step: 1353595, Episode: 963, Reward: 9.00, Epsilon: 0.100
Step: 1355884, Episode: 964, Reward: -10.00, Epsilon: 0.100
Step: 1359083, Episode: 965, Reward: -2.00, Epsilon: 0.100
Step: 1361855, Episode: 966, Reward: -8.00, Epsilon: 0.100
Step: 1364393, Episode: 967, Reward: 10.00, Epsilon: 0.100
Step: 1367354, Episode: 968, Reward: 5.00, Epsilon: 0.100
Step: 1370046, Episode: 969, Reward: 10.00, Epsilon: 0.100
Step: 1373442, Episode: 970, Reward: -1.00, Epsilon: 0.100
Step: 1376113, Episode: 971, Reward: 12.00, Epsilon: 0.100
Step: 1379073, Episode: 972, Reward: 8.00, Epsilon: 0.100
Step: 1381654, Episode: 973, Reward: 10.00, Epsilon: 0.100
Step: 1384613, Episode: 974, Reward: -3.00, Epsilon: 0.100
Step: 1387587, Episode: 975, Reward: 8.00, Epsilon: 0.100
Step: 1390347, Episode: 976, Reward: 7.00, Epsilon: 0.100
Step: 1393135, Episode: 977, Reward: -9.00, Epsilon: 0.100
Step: 1396125, Episode: 978, Reward: -3.00, Epsilon: 0.100
Step: 1398174, Episode: 979, Reward: 15.00, Epsilon: 0.100
Step: 1401174, Episode: 980, Reward: -5.00, Epsilon: 0.100
Step: 1404483, Episode: 981, Reward: -1.00, Epsilon: 0.100
Step: 1407682, Episode: 982, Reward: 6.00, Epsilon: 0.100
Step: 1410897, Episode: 983, Reward: -2.00, Epsilon: 0.100
Step: 1413965, Episode: 984, Reward: 6.00, Epsilon: 0.100
Step: 1417105, Episode: 985, Reward: 1.00, Epsilon: 0.100
Step: 1419993, Episode: 986, Reward: 9.00, Epsilon: 0.100
Step: 1423340, Episode: 987, Reward: -1.00, Epsilon: 0.100
Step: 1426316, Episode: 988, Reward: 6.00, Epsilon: 0.100
Step: 1429448, Episode: 989, Reward: 7.00, Epsilon: 0.100
Step: 1432616, Episode: 990, Reward: 9.00, Epsilon: 0.100
Step: 1435498, Episode: 991, Reward: -6.00, Epsilon: 0.100
Step: 1438617, Episode: 992, Reward: 3.00, Epsilon: 0.100
Step: 1440918, Episode: 993, Reward: 15.00, Epsilon: 0.100
Step: 1444104, Episode: 994, Reward: 7.00, Epsilon: 0.100
Step: 1447171, Episode: 995, Reward: 8.00, Epsilon: 0.100
Step: 1450135, Episode: 996, Reward: 7.00, Epsilon: 0.100
Step: 1452724, Episode: 997, Reward: 11.00, Epsilon: 0.100
Step: 1455446, Episode: 998, Reward: 9.00, Epsilon: 0.100
Step: 1458835, Episode: 999, Reward: 7.00, Epsilon: 0.100
Step: 1461748, Episode: 1000, Reward: 7.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1000, Step 1461748) ---
Avg Reward over 20 episodes: 3.60 (Duration: 52.80s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1464731, Episode: 1001, Reward: 9.00, Epsilon: 0.100
Step: 1467334, Episode: 1002, Reward: 10.00, Epsilon: 0.100
Step: 1469983, Episode: 1003, Reward: 14.00, Epsilon: 0.100
Step: 1473517, Episode: 1004, Reward: 1.00, Epsilon: 0.100
Step: 1476621, Episode: 1005, Reward: 8.00, Epsilon: 0.100
Step: 1479299, Episode: 1006, Reward: 12.00, Epsilon: 0.100
Step: 1481432, Episode: 1007, Reward: 16.00, Epsilon: 0.100
Step: 1483971, Episode: 1008, Reward: 10.00, Epsilon: 0.100
Step: 1486712, Episode: 1009, Reward: 11.00, Epsilon: 0.100
Step: 1489419, Episode: 1010, Reward: 10.00, Epsilon: 0.100
Step: 1492814, Episode: 1011, Reward: 5.00, Epsilon: 0.100
Step: 1495519, Episode: 1012, Reward: 10.00, Epsilon: 0.100
Step: 1498948, Episode: 1013, Reward: 2.00, Epsilon: 0.100
Step: 1502101, Episode: 1014, Reward: 5.00, Epsilon: 0.100
Step: 1505188, Episode: 1015, Reward: 7.00, Epsilon: 0.100
Step: 1507307, Episode: 1016, Reward: 16.00, Epsilon: 0.100
Step: 1510156, Episode: 1017, Reward: 7.00, Epsilon: 0.100
Step: 1513143, Episode: 1018, Reward: 8.00, Epsilon: 0.100
Step: 1515341, Episode: 1019, Reward: 16.00, Epsilon: 0.100
Step: 1518412, Episode: 1020, Reward: 8.00, Epsilon: 0.100
Step: 1521029, Episode: 1021, Reward: 13.00, Epsilon: 0.100
Step: 1523538, Episode: 1022, Reward: 12.00, Epsilon: 0.100
Step: 1525820, Episode: 1023, Reward: 15.00, Epsilon: 0.100
Step: 1529438, Episode: 1024, Reward: -1.00, Epsilon: 0.100
Step: 1531997, Episode: 1025, Reward: 12.00, Epsilon: 0.100
Step: 1534948, Episode: 1026, Reward: -3.00, Epsilon: 0.100
Step: 1538194, Episode: 1027, Reward: 12.00, Epsilon: 0.100
Step: 1541381, Episode: 1028, Reward: 5.00, Epsilon: 0.100
Step: 1544361, Episode: 1029, Reward: 10.00, Epsilon: 0.100
Step: 1547012, Episode: 1030, Reward: 14.00, Epsilon: 0.100
Step: 1549854, Episode: 1031, Reward: 9.00, Epsilon: 0.100
Step: 1553317, Episode: 1032, Reward: 4.00, Epsilon: 0.100
Step: 1556702, Episode: 1033, Reward: -2.00, Epsilon: 0.100
Step: 1560093, Episode: 1034, Reward: -5.00, Epsilon: 0.100
Step: 1562630, Episode: 1035, Reward: 13.00, Epsilon: 0.100
Step: 1566034, Episode: 1036, Reward: -7.00, Epsilon: 0.100
Step: 1569335, Episode: 1037, Reward: 7.00, Epsilon: 0.100
Step: 1572928, Episode: 1038, Reward: -5.00, Epsilon: 0.100
Step: 1576142, Episode: 1039, Reward: 6.00, Epsilon: 0.100
Step: 1578793, Episode: 1040, Reward: 11.00, Epsilon: 0.100
Step: 1582347, Episode: 1041, Reward: 4.00, Epsilon: 0.100
Step: 1585575, Episode: 1042, Reward: 4.00, Epsilon: 0.100
Step: 1588509, Episode: 1043, Reward: 5.00, Epsilon: 0.100
Step: 1591568, Episode: 1044, Reward: 6.00, Epsilon: 0.100
Step: 1594641, Episode: 1045, Reward: 5.00, Epsilon: 0.100
Step: 1598016, Episode: 1046, Reward: 1.00, Epsilon: 0.100
Step: 1600805, Episode: 1047, Reward: 10.00, Epsilon: 0.100
Step: 1604000, Episode: 1048, Reward: -1.00, Epsilon: 0.100
Step: 1605998, Episode: 1049, Reward: 16.00, Epsilon: 0.100
Step: 1608599, Episode: 1050, Reward: 12.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1050, Step 1608599) ---
Avg Reward over 20 episodes: 9.45 (Duration: 46.60s)
--------------------------------------------------
*** New best model saved: ./results_task2\dqn_pong_vanilla_best.pt ***
Step: 1610941, Episode: 1051, Reward: 12.00, Epsilon: 0.100
Step: 1613343, Episode: 1052, Reward: 11.00, Epsilon: 0.100
Step: 1616154, Episode: 1053, Reward: 8.00, Epsilon: 0.100
Step: 1618459, Episode: 1054, Reward: 15.00, Epsilon: 0.100
Step: 1621356, Episode: 1055, Reward: -2.00, Epsilon: 0.100
Step: 1623820, Episode: 1056, Reward: 12.00, Epsilon: 0.100
Step: 1627051, Episode: 1057, Reward: 1.00, Epsilon: 0.100
Step: 1629400, Episode: 1058, Reward: 14.00, Epsilon: 0.100
Step: 1631660, Episode: 1059, Reward: 12.00, Epsilon: 0.100
Step: 1635194, Episode: 1060, Reward: 6.00, Epsilon: 0.100
Step: 1637907, Episode: 1061, Reward: 8.00, Epsilon: 0.100
Step: 1640444, Episode: 1062, Reward: 13.00, Epsilon: 0.100
Step: 1643598, Episode: 1063, Reward: 6.00, Epsilon: 0.100
Step: 1646444, Episode: 1064, Reward: 10.00, Epsilon: 0.100
Step: 1649160, Episode: 1065, Reward: 10.00, Epsilon: 0.100
Step: 1651750, Episode: 1066, Reward: 12.00, Epsilon: 0.100
Step: 1654911, Episode: 1067, Reward: -8.00, Epsilon: 0.100
Step: 1657670, Episode: 1068, Reward: 8.00, Epsilon: 0.100
Step: 1660349, Episode: 1069, Reward: 6.00, Epsilon: 0.100
Step: 1662660, Episode: 1070, Reward: 14.00, Epsilon: 0.100
Step: 1665229, Episode: 1071, Reward: 13.00, Epsilon: 0.100
Step: 1667761, Episode: 1072, Reward: 10.00, Epsilon: 0.100
Step: 1670334, Episode: 1073, Reward: 10.00, Epsilon: 0.100
Step: 1673911, Episode: 1074, Reward: -2.00, Epsilon: 0.100
Step: 1676553, Episode: 1075, Reward: 12.00, Epsilon: 0.100
Step: 1678798, Episode: 1076, Reward: 15.00, Epsilon: 0.100
Step: 1681552, Episode: 1077, Reward: 11.00, Epsilon: 0.100
Step: 1684229, Episode: 1078, Reward: 8.00, Epsilon: 0.100
Step: 1687260, Episode: 1079, Reward: 8.00, Epsilon: 0.100
Step: 1689781, Episode: 1080, Reward: 9.00, Epsilon: 0.100
Step: 1692686, Episode: 1081, Reward: 9.00, Epsilon: 0.100
Step: 1695457, Episode: 1082, Reward: 12.00, Epsilon: 0.100
Step: 1698937, Episode: 1083, Reward: 5.00, Epsilon: 0.100
Step: 1702043, Episode: 1084, Reward: 8.00, Epsilon: 0.100
Step: 1704604, Episode: 1085, Reward: -9.00, Epsilon: 0.100
Step: 1707404, Episode: 1086, Reward: 9.00, Epsilon: 0.100
Step: 1710477, Episode: 1087, Reward: -2.00, Epsilon: 0.100
Step: 1712682, Episode: 1088, Reward: 15.00, Epsilon: 0.100
Step: 1715060, Episode: 1089, Reward: 13.00, Epsilon: 0.100
Step: 1717930, Episode: 1090, Reward: 7.00, Epsilon: 0.100
Step: 1720880, Episode: 1091, Reward: 3.00, Epsilon: 0.100
Step: 1724243, Episode: 1092, Reward: 6.00, Epsilon: 0.100
Step: 1726924, Episode: 1093, Reward: 8.00, Epsilon: 0.100
Step: 1728964, Episode: 1094, Reward: 17.00, Epsilon: 0.100
Step: 1731224, Episode: 1095, Reward: 14.00, Epsilon: 0.100
Step: 1734431, Episode: 1096, Reward: 5.00, Epsilon: 0.100
Step: 1737624, Episode: 1097, Reward: 7.00, Epsilon: 0.100
Step: 1739911, Episode: 1098, Reward: 15.00, Epsilon: 0.100
Step: 1742126, Episode: 1099, Reward: 16.00, Epsilon: 0.100
Step: 1744486, Episode: 1100, Reward: 11.00, Epsilon: 0.100
Starting evaluation for 20 episodes...
--- Evaluation Result (Ep 1100, Step 1744486) ---
Avg Reward over 20 episodes: 7.40 (Duration: 45.84s)
--------------------------------------------------
Step: 1747257, Episode: 1101, Reward: 11.00, Epsilon: 0.100
Step: 1749917, Episode: 1102, Reward: 11.00, Epsilon: 0.100
Step: 1752411, Episode: 1103, Reward: 12.00, Epsilon: 0.100
Step: 1754799, Episode: 1104, Reward: 11.00, Epsilon: 0.100
Step: 1757602, Episode: 1105, Reward: 7.00, Epsilon: 0.100
Step: 1760379, Episode: 1106, Reward: 12.00, Epsilon: 0.100
Step: 1762877, Episode: 1107, Reward: 13.00, Epsilon: 0.100
Step: 1765557, Episode: 1108, Reward: 12.00, Epsilon: 0.100
Step: 1768059, Episode: 1109, Reward: 12.00, Epsilon: 0.100
Step: 1770319, Episode: 1110, Reward: 14.00, Epsilon: 0.100
Step: 1772871, Episode: 1111, Reward: 12.00, Epsilon: 0.100
Step: 1776033, Episode: 1112, Reward: 5.00, Epsilon: 0.100
Step: 1778763, Episode: 1113, Reward: 8.00, Epsilon: 0.100
Step: 1780615, Episode: 1114, Reward: 18.00, Epsilon: 0.100
Step: 1783256, Episode: 1115, Reward: 9.00, Epsilon: 0.100
Step: 1785788, Episode: 1116, Reward: 10.00, Epsilon: 0.100
Step: 1787904, Episode: 1117, Reward: 16.00, Epsilon: 0.100
Step: 1790422, Episode: 1118, Reward: 10.00, Epsilon: 0.100
Step: 1793024, Episode: 1119, Reward: 12.00, Epsilon: 0.100
Step: 1795174, Episode: 1120, Reward: 16.00, Epsilon: 0.100
Step: 1798099, Episode: 1121, Reward: 7.00, Epsilon: 0.100
Step: 1800644, Episode: 1122, Reward: 10.00, Epsilon: 0.100
Step: 1803421, Episode: 1123, Reward: 10.00, Epsilon: 0.100
Step: 1806024, Episode: 1124, Reward: 11.00, Epsilon: 0.100
Step: 1808701, Episode: 1125, Reward: 11.00, Epsilon: 0.100
Step: 1811743, Episode: 1126, Reward: 7.00, Epsilon: 0.100
Step: 1813732, Episode: 1127, Reward: 18.00, Epsilon: 0.100
Step: 1815978, Episode: 1128, Reward: 15.00, Epsilon: 0.100
Step: 1818768, Episode: 1129, Reward: 8.00, Epsilon: 0.100
Step: 1821349, Episode: 1130, Reward: 8.00, Epsilon: 0.100
Step: 1824476, Episode: 1131, Reward: 5.00, Epsilon: 0.100
Step: 1826876, Episode: 1132, Reward: 15.00, Epsilon: 0.100
Step: 1829769, Episode: 1133, Reward: 6.00, Epsilon: 0.100
Step: 1832472, Episode: 1134, Reward: 9.00, Epsilon: 0.100
Step: 1834917, Episode: 1135, Reward: 13.00, Epsilon: 0.100
Step: 1837183, Episode: 1136, Reward: 12.00, Epsilon: 0.100
Step: 1839404, Episode: 1137, Reward: 16.00, Epsilon: 0.100
Step: 1841718, Episode: 1138, Reward: 12.00, Epsilon: 0.100
Step: 1843933, Episode: 1139, Reward: 11.00, Epsilon: 0.100
Step: 1846960, Episode: 1140, Reward: 8.00, Epsilon: 0.100
